t(s),Total retention volume 1,Total retention volume 2,Total retention volume 3
3811.573353032963,2.0407308347732682e+20,0.0,0.0
3817.073353032963,2.03681097367527e+20,0.0,0.0
3823.123353032963,2.0332194630093013e+20,0.0,0.0
3829.7783530329634,2.029830492193455e+20,0.0,0.0
3837.0988530329632,2.026568254986467e+20,0.0,0.0
3845.151403032963,2.0233836629438425e+20,0.0,0.0
3854.009208032963,2.020242890319792e+20,0.0,0.0
3863.752793532963,2.0171213287976396e+20,0.0,0.0
3874.470737582963,2.0140002235138156e+20,0.0,0.0
3886.260476037963,2.0108647105038942e+20,0.0,0.0
3899.2291883384632,2.007702618471423e+20,0.0,0.0
3913.494771869013,2.0045037048888934e+20,0.0,0.0
3929.1869137526182,2.0012591495863252e+20,0.0,0.0
3946.448269824584,1.99796120759273e+20,0.0,0.0
3965.4357615037457,1.994602964474359e+20,0.0,0.0
3986.322002350824,1.991178160019853e+20,0.0,0.0
4009.29686728261,1.9876810589168366e+20,0.0,0.0
4034.5692187075747,1.984106354598142e+20,0.0,0.0
4062.368805275036,1.9804490970444412e+20,0.0,0.0
4092.948350499243,1.97670463824546e+20,0.0,0.0
4126.585850245871,1.9728685909213702e+20,0.0,0.0
4163.587099967162,1.968936797374385e+20,0.0,0.0
4204.288474660582,1.964905306206508e+20,0.0,0.0
4249.059986823344,1.9607703552422013e+20,0.0,0.0
4298.3086502023825,1.956528359421638e+20,0.0,0.0
4348.3086502023825,1.9524915104596276e+20,0.0,0.0
4398.3086502023825,1.9486881288673994e+20,0.0,0.0
4448.3086502023825,1.945088991732547e+20,0.0,0.0
4498.3086502023825,1.9416702685637168e+20,0.0,0.0
4548.3086502023825,1.9384122542371212e+20,0.0,0.0
4598.3086502023825,1.9352984531435933e+20,0.0,0.0
4648.3086502023825,1.932314905209759e+20,0.0,0.0
4698.3086502023825,1.929449681212602e+20,0.0,0.0
4748.3086502023825,1.926692498915993e+20,0.0,0.0
4798.3086502023825,1.9240344265677914e+20,0.0,0.0
4848.3086502023825,1.9173653390156775e+20,0.0,0.0
4853.3086502023825,1.8658107598628717e+20,0.0,0.0
4858.3086502023825,1.787510472001281e+20,0.0,0.0
4863.3086502023825,1.6887276224340286e+20,0.0,0.0
4868.3086502023825,1.576345970549432e+20,0.0,0.0
4873.3086502023825,1.458435138777672e+20,0.0,0.0
4878.3086502023825,1.3424927255632968e+20,0.0,0.0
4883.3086502023825,1.2339099170806258e+20,0.0,0.0
4888.3086502023825,1.1355388529504916e+20,0.0,0.0
4893.3086502023825,1.048189542313888e+20,0.0,0.0
4898.3086502023825,9.712988512133652e+19,0.0,0.0
4903.3086502023825,9.204005503184644e+19,0.0,0.0
4908.8086502023825,8.876587093879015e+19,0.0,0.0
4914.858650202383,8.647872593365492e+19,0.0,0.0
4921.513650202382,8.478081586645059e+19,0.0,0.0
4928.834150202382,8.3469531153769e+19,0.0,0.0
4936.886700202383,8.243070340055145e+19,0.0,0.0
4945.744505202382,8.159505751411692e+19,0.0,0.0
4955.488090702383,8.091811153147625e+19,0.0,0.0
4966.206034752383,8.037015953498733e+19,0.0,0.0
4977.995773207383,7.993082397647844e+19,0.0,0.0
4990.964485507882,7.958590605965117e+19,0.0,0.0
5005.230069038433,7.932547418650683e+19,0.0,0.0
5020.922210922037,7.914265672857842e+19,0.0,0.0
5038.183566994003,7.90328539243049e+19,0.0,0.0
5057.171058673165,7.89932088211639e+19,0.0,0.0
5077.171058673165,7.901874470889288e+19,0.0,0.0
5097.171058673165,7.909592037994337e+19,0.0,0.0
5117.171058673165,7.921359583462752e+19,0.0,0.0
5137.171058673165,7.936362018800244e+19,0.0,0.0
5157.171058673165,7.953988457354237e+19,0.0,0.0
5177.171058673165,7.973771401028821e+19,0.0,0.0
5197.171058673165,7.995346499971824e+19,0.0,0.0
5217.171058673165,8.018425206765873e+19,0.0,0.0
5237.171058673165,8.04277574741618e+19,0.0,0.0
5257.171058673165,8.068209595911481e+19,0.0,0.0
5277.171058673165,8.094571675661804e+19,0.0,0.0
5297.171058673165,8.121733137747513e+19,0.0,0.0
5317.171058673165,9.129750926985662e+19,0.0,0.0
5322.171058673165,9.534981582061375e+19,0.0,0.0
5327.171058673165,1.0064983257676068e+20,0.0,0.0
5332.171058673165,1.0726924913806982e+20,0.0,0.0
5337.171058673165,1.152450572083031e+20,0.0,0.0
5342.171058673165,1.2444943406072296e+20,0.0,0.0
5347.171058673165,1.3458031502856357e+20,0.0,0.0
5352.171058673165,1.4533206876956207e+20,0.0,0.0
5357.171058673165,1.56591668130117e+20,0.0,0.0
5362.171058673165,1.683365274115781e+20,0.0,0.0
5367.171058673165,1.8024258669399697e+20,0.0,0.0
5372.171058673165,1.9151272492198232e+20,0.0,0.0
5377.171058673165,2.0121555021353602e+20,0.0,0.0
5382.171058673165,2.087455736538778e+20,0.0,0.0
5387.171058673165,2.13959112806174e+20,0.0,0.0
5392.171058673165,2.1700959871570664e+20,0.0,0.0
5397.171058673165,2.1805443748116208e+20,0.0,0.0
5402.171058673165,2.170147688470928e+20,0.0,0.0
5406.71651321862,2.1645814024496844e+20,0.0,0.0
5411.71651321862,2.1600997412884034e+20,0.0,0.0
5417.21651321862,2.1561796252473865e+20,0.0,0.0
5423.26651321862,2.1525881199016424e+20,0.0,0.0
5429.92151321862,2.149199270490646e+20,0.0,0.0
5437.24201321862,2.1459372041239776e+20,0.0,0.0
5445.29456321862,2.1427528002015963e+20,0.0,0.0
5454.15236821862,2.1396122170652403e+20,0.0,0.0
5463.89595371862,2.13649083840244e+20,0.0,0.0
5474.6138977686205,2.1333699053179113e+20,0.0,0.0
5486.40363622362,2.1302345518519557e+20,0.0,0.0
5499.37234852412,2.1270726057849802e+20,0.0,0.0
5513.63793205467,2.123873824242063e+20,0.0,0.0
5529.330073938275,2.120629387017853e+20,0.0,0.0
5546.59143001024,2.117331549273825e+20,0.0,0.0
5565.578921689403,2.1139733967955005e+20,0.0,0.0
5586.465162536481,2.1105486696314546e+20,0.0,0.0
5609.4400274682675,2.1070516327433945e+20,0.0,0.0
5634.712378893232,2.1034769798372724e+20,0.0,0.0
5662.511965460693,2.0998197611575434e+20,0.0,0.0
5693.091510684901,2.0960753289440592e+20,0.0,0.0
5726.729010431529,2.0922392961514285e+20,0.0,0.0
5763.73026015282,2.0883075053000884e+20,0.0,0.0
5804.43163484624,2.0842760051943152e+20,0.0,0.0
5849.203147009001,2.080141033845591e+20,0.0,0.0
5898.45181038804,2.075899006366871e+20,0.0,0.0
5948.45181038804,2.0718621183559693e+20,0.0,0.0
5998.45181038804,2.0680586926698978e+20,0.0,0.0
6048.45181038804,2.064459507746253e+20,0.0,0.0
6098.45181038804,2.0610407340883313e+20,0.0,0.0
6148.45181038804,2.0577826673158563e+20,0.0,0.0
6198.45181038804,2.0546688123824446e+20,0.0,0.0
6248.45181038804,2.051685209645211e+20,0.0,0.0
6298.45181038804,2.0488199302133613e+20,0.0,0.0
6348.45181038804,2.0460626921089778e+20,0.0,0.0
6398.45181038804,2.043404563781789e+20,0.0,0.0
6448.45181038804,2.0331169518099045e+20,0.0,0.0
6453.45181038804,1.981432837401039e+20,0.0,0.0
6458.45181038804,1.9030105934169847e+20,0.0,0.0
6463.45181038804,1.8041390775730553e+20,0.0,0.0
6468.45181038804,1.691775410048065e+20,0.0,0.0
6473.45181038804,1.574017446124452e+20,0.0,0.0
6478.45181038804,1.4583348205268292e+20,0.0,0.0
6483.45181038804,1.3500599443591948e+20,0.0,0.0
6488.45181038804,1.2519861544221165e+20,0.0,0.0
6493.45181038804,1.1648752661038113e+20,0.0,0.0
6498.45181038804,1.0881198943189359e+20,0.0,0.0
6503.45181038804,1.0379071202241888e+20,0.0,0.0
6508.95181038804,1.0053996193423485e+20,0.0,0.0
6515.00181038804,9.825398880863522e+19,0.0,0.0
6521.65681038804,9.654523503992262e+19,0.0,0.0
6528.97731038804,9.521540179702199e+19,0.0,0.0
6537.02986038804,9.41522946726335e+19,0.0,0.0
6545.88766538804,9.328757801437251e+19,0.0,0.0
6555.63125088804,9.25772077839621e+19,0.0,0.0
6566.3491949380405,9.199164626427719e+19,0.0,0.0
6578.13893339304,9.151052758744105e+19,0.0,0.0
6591.10764569354,9.111956796874704e+19,0.0,0.0
6605.37322922409,9.080868806516467e+19,0.0,0.0
6621.065371107695,9.057082632200005e+19,0.0,0.0
6638.32672717966,9.040116431555563e+19,0.0,0.0
6657.314218858823,9.029660724492934e+19,0.0,0.0
6677.314218858823,9.025485893182921e+19,0.0,0.0
6697.314218858823,9.026585985303824e+19,0.0,0.0
6717.314218858823,9.031847122980885e+19,0.0,0.0
6737.314218858823,9.040453232803304e+19,0.0,0.0
6757.314218858823,9.051791790236325e+19,0.0,0.0
6777.314218858823,9.065393274961553e+19,0.0,0.0
6797.314218858823,9.080891094443513e+19,0.0,0.0
6817.314218858823,9.097994340640193e+19,0.0,0.0
6837.314218858823,9.116468826399346e+19,0.0,0.0
6857.314218858823,9.136123602346459e+19,0.0,0.0
6877.314218858823,9.156801185936685e+19,0.0,0.0
6897.314218858823,9.178370357738298e+19,0.0,0.0
6917.314218858823,1.0194893028518063e+20,0.0,0.0
6922.314218858823,1.060302827353766e+20,0.0,0.0
6927.314218858823,1.113642903769281e+20,0.0,0.0
